row,channel,visits,cost,contacts,date_time,spot
4291,C,90.3,3917.5,145666.66666666666,2019-04-28 02:57:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4292,F,51.45,2.5,0.0,2019-04-28 03:26:00,4377_Pangalactic-Gargleblaster_25_FPV
4293,F,-148.04999999999998,2.5,0.0,2019-04-28 03:53:00,4377_Pangalactic-Gargleblaster_25_FPV
4294,E,-2.1,347.5,33333.333333333336,2019-04-28 06:05:00,4377_Pangalactic-Gargleblaster_25_FPV
4295,A,74.55,980.0,30000.0,2019-04-28 06:20:00,3962_Pangalactic-Gargleblaster_90_FPV
4296,A,5.25,490.0,32666.666666666668,2019-04-28 06:53:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4297,C,-92.4,2175.0,57333.333333333336,2019-04-28 07:03:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4298,C,-118.65,1305.0,40333.333333333336,2019-04-28 07:10:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4299,C,214.2,147.5,1000.0,2019-04-28 07:27:00,4377_Pangalactic-Gargleblaster_25_FPV
4300,O,821.1,3917.5,448666.6666666667,2019-04-28 08:22:00,4377_Pangalactic-Gargleblaster_25_FPV
4301,K,-108.15,87.5,0.0,2019-04-28 08:36:00,4203_Longterm-Camping_90_Abba
4302,E,79.8,892.5,18666.666666666668,2019-04-28 09:25:00,4377_Pangalactic-Gargleblaster_25_FPV
4303,F,438.9,652.5,11333.333333333334,2019-04-28 10:44:00,3962_Pangalactic-Gargleblaster_90_FPV
4304,E,-181.65,610.0,25333.333333333332,2019-04-28 11:17:00,4377_Pangalactic-Gargleblaster_25_FPV
4305,E,-121.8,610.0,27666.666666666668,2019-04-28 11:43:00,4377_Pangalactic-Gargleblaster_25_FPV
4306,I,576.4499999999999,2175.0,151666.66666666666,2019-04-28 11:51:00,4200_Square-One_90_Abba
4307,I,294.0,1087.5,193333.33333333334,2019-04-28 12:12:00,4228_No-room_25_Abba
4308,C,-53.55,490.0,26666.666666666668,2019-04-28 12:26:00,4377_Pangalactic-Gargleblaster_25_FPV
4309,E,246.75,1785.0,66666.66666666667,2019-04-28 12:59:00,3971_Random-Request_90_FPV
4310,E,40.949999999999996,610.0,48000.0,2019-04-28 13:07:00,4377_Pangalactic-Gargleblaster_25_FPV
4311,I,264.59999999999997,1087.5,196000.0,2019-04-28 13:29:00,4229_No-room_25_Abba
4312,I,28.35,260.0,51666.666666666664,2019-04-28 13:51:00,4229_No-room_25_Abba
4313,E,-196.35,610.0,43666.666666666664,2019-04-28 13:59:00,4377_Pangalactic-Gargleblaster_25_FPV
4314,C,866.25,980.0,25000.0,2019-04-28 14:33:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4315,I,128.1,240.0,25000.0,2019-04-28 14:44:00,4203_Longterm-Camping_90_Abba
4316,E,798.0,652.5,46666.666666666664,2019-04-28 14:49:00,4377_Pangalactic-Gargleblaster_25_FPV
4317,C,521.85,1415.0,43333.333333333336,2019-04-28 14:59:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4318,E,-9.450000000000001,1305.0,45000.0,2019-04-28 15:04:00,3962_Pangalactic-Gargleblaster_90_FPV
4319,R,-357.0,630.0,41333.333333333336,2019-04-28 15:31:00,4200_Square-One_90_Abba
4320,E,75.60000000000001,1305.0,43333.333333333336,2019-04-28 15:40:00,3962_Pangalactic-Gargleblaster_90_FPV
4321,H,809.55,6092.5,252333.33333333334,2019-04-28 15:48:00,3962_Pangalactic-Gargleblaster_90_FPV
4322,C,37.800000000000004,7835.0,96666.66666666667,2019-04-28 16:04:00,3962_Pangalactic-Gargleblaster_90_FPV
4323,R,182.7,630.0,9333.333333333334,2019-04-28 16:13:00,4203_Longterm-Camping_90_Abba
4324,C,-194.25,3917.5,95666.66666666667,2019-04-28 16:52:00,4377_Pangalactic-Gargleblaster_25_FPV
4325,I,200.55,1740.0,334333.3333333333,2019-04-28 17:10:00,4228_No-room_25_Abba
4326,K,-480.9,175.0,4333.333333333333,2019-04-28 17:40:00,4203_Longterm-Camping_90_Abba
4327,C,1829.1,7835.0,145666.66666666666,2019-04-28 17:45:00,3962_Pangalactic-Gargleblaster_90_FPV
4328,I,-75.60000000000001,130.0,4000.0,2019-04-28 17:50:00,4200_Square-One_90_Abba
4329,C,156.45000000000002,1415.0,50333.333333333336,2019-04-28 17:56:00,4377_Pangalactic-Gargleblaster_25_FPV
4330,I,570.15,392.5,56666.666666666664,2019-04-28 18:36:00,4228_No-room_25_Abba
4331,I,51.45,870.0,59333.333333333336,2019-04-28 19:51:00,4227_Busy-Bee_25_Abba
4332,C,1668.45,10880.0,362000.0,2019-04-28 20:11:00,4377_Pangalactic-Gargleblaster_25_FPV
4333,C,166.95000000000002,4897.5,88333.33333333333,2019-04-28 20:17:00,4377_Pangalactic-Gargleblaster_25_FPV
4334,C,-311.84999999999997,272.5,19666.666666666668,2019-04-28 20:27:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4335,K,99.75,260.0,18333.333333333332,2019-04-28 20:55:00,4200_Square-One_90_Abba
4336,E,-153.29999999999998,1522.5,58333.333333333336,2019-04-28 21:09:00,4377_Pangalactic-Gargleblaster_25_FPV
4337,C,271.95,4897.5,84666.66666666667,2019-04-28 21:16:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4338,M,6423.9,174095.0,800666.6666666666,2019-04-28 21:29:00,3962_Pangalactic-Gargleblaster_90_FPV
4339,R,316.05,980.0,67666.66666666667,2019-04-28 21:34:00,4227_Busy-Bee_25_Abba
4340,N,538.65,9250.0,106000.0,2019-04-28 22:36:00,4378_Random-Request_25_FPV
4341,N,376.95,9250.0,86333.33333333333,2019-04-28 22:59:00,4377_Pangalactic-Gargleblaster_25_FPV
4342,K,-186.9,6310.0,161333.33333333334,2019-04-28 23:33:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4343,C,148.04999999999998,9250.0,86666.66666666667,2019-04-28 23:43:00,4377_Pangalactic-Gargleblaster_25_FPV
4344,I,109.2,130.0,12333.333333333334,2019-04-29 00:07:00,4227_Busy-Bee_25_Abba
4345,C,-128.1,82.5,13000.0,2019-04-29 00:56:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4346,H,593.25,4352.5,162333.33333333334,2019-04-29 01:10:00,3962_Pangalactic-Gargleblaster_90_FPV
4347,K,4.2,305.0,21000.0,2019-04-29 01:39:00,4215_Utility-Function_60_Abba
4348,C,-26.25,2.5,22333.333333333332,2019-04-29 01:50:00,4377_Pangalactic-Gargleblaster_25_FPV
4349,O,99.75,925.0,177333.33333333334,2019-04-29 01:56:00,4377_Pangalactic-Gargleblaster_25_FPV
4350,C,270.90000000000003,1957.5,109666.66666666667,2019-04-29 02:37:00,4377_Pangalactic-Gargleblaster_25_FPV
4351,C,122.85,2.5,22000.0,2019-04-29 03:17:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4352,K,-81.89999999999999,545.0,88666.66666666667,2019-04-29 03:29:00,3962_Pangalactic-Gargleblaster_90_FPV
4353,K,70.35000000000001,10.0,5333.333333333333,2019-04-29 03:41:00,4228_No-room_25_Abba
4354,C,-19.95,217.5,44666.666666666664,2019-04-29 03:51:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4355,C,-5.25,380.0,41666.666666666664,2019-04-29 04:44:00,4377_Pangalactic-Gargleblaster_25_FPV
4356,E,3.15,0.0,27666.666666666668,2019-04-29 04:53:00,3962_Pangalactic-Gargleblaster_90_FPV
4357,K,-182.7,272.5,90000.0,2019-04-29 05:06:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4358,C,225.75,2502.5,128666.66666666667,2019-04-29 06:30:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4359,E,177.45,697.5,20000.0,2019-04-29 06:37:00,3962_Pangalactic-Gargleblaster_90_FPV
4360,C,179.55,1305.0,68333.33333333333,2019-04-29 06:43:00,4377_Pangalactic-Gargleblaster_25_FPV
4361,C,-181.65,1305.0,61000.0,2019-04-29 07:09:00,4377_Pangalactic-Gargleblaster_25_FPV
4362,R,34.65,142.5,4333.333333333333,2019-04-29 07:24:00,4200_Square-One_90_Abba
4363,A,-25.2,490.0,63000.0,2019-04-29 07:33:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4364,C,-37.800000000000004,272.5,0.0,2019-04-29 07:52:00,4377_Pangalactic-Gargleblaster_25_FPV
4365,D,180.6,327.5,11333.333333333334,2019-04-29 07:57:00,4377_Pangalactic-Gargleblaster_25_FPV
4366,C,-25.2,147.5,6000.0,2019-04-29 08:14:00,4377_Pangalactic-Gargleblaster_25_FPV
4367,H,722.4,2612.5,99666.66666666667,2019-04-29 08:52:00,3962_Pangalactic-Gargleblaster_90_FPV
4368,I,-79.8,545.0,151333.33333333334,2019-04-29 09:00:00,4228_No-room_25_Abba
4369,C,-72.45,147.5,3333.3333333333335,2019-04-29 09:08:00,4377_Pangalactic-Gargleblaster_25_FPV
4370,C,247.8,1632.5,71000.0,2019-04-29 09:56:00,4377_Pangalactic-Gargleblaster_25_FPV
4371,K,-70.35000000000001,175.0,666.6666666666666,2019-04-29 10:12:00,4215_Utility-Function_60_Abba
4372,A,434.7,1415.0,55333.333333333336,2019-04-29 10:19:00,4378_Random-Request_25_FPV
4373,I,-183.75,260.0,47666.666666666664,2019-04-29 10:34:00,4227_Busy-Bee_25_Abba
4374,M,1551.9,22850.0,1089333.3333333333,2019-04-29 10:48:00,3962_Pangalactic-Gargleblaster_90_FPV
4375,E,-514.5,892.5,35666.666666666664,2019-04-29 10:59:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4376,C,-232.05,1632.5,69666.66666666667,2019-04-29 11:14:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4377,C,568.0500000000001,4352.5,83000.0,2019-04-29 11:19:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4378,K,27.3,42.5,8333.333333333334,2019-04-29 11:43:00,4228_No-room_25_Abba
4379,C,170.1,490.0,18333.333333333332,2019-04-29 11:54:00,4377_Pangalactic-Gargleblaster_25_FPV
4380,I,247.8,1087.5,203000.0,2019-04-29 12:22:00,4229_No-room_25_Abba
4381,H,262.5,3047.5,154666.66666666666,2019-04-29 12:36:00,4377_Pangalactic-Gargleblaster_25_FPV
4382,E,253.05,1785.0,61333.333333333336,2019-04-29 13:12:00,3971_Random-Request_90_FPV
4383,I,844.2,1087.5,180000.0,2019-04-29 13:29:00,4227_Busy-Bee_25_Abba
4384,C,531.3000000000001,2175.0,76000.0,2019-04-29 14:08:00,4377_Pangalactic-Gargleblaster_25_FPV
4385,R,-321.3,260.0,21666.666666666668,2019-04-29 14:15:00,4200_Square-One_90_Abba
4386,E,100.8,652.5,43333.333333333336,2019-04-29 14:37:00,4377_Pangalactic-Gargleblaster_25_FPV
4387,C,-107.1,1415.0,21666.666666666668,2019-04-29 14:42:00,4377_Pangalactic-Gargleblaster_25_FPV
4388,J,-66.14999999999999,142.5,11333.333333333334,2019-04-29 15:05:00,4377_Pangalactic-Gargleblaster_25_FPV
4389,J,193.2,1957.5,90333.33333333333,2019-04-29 15:10:00,4377_Pangalactic-Gargleblaster_25_FPV
4390,E,-245.7,480.0,23666.666666666668,2019-04-29 15:25:00,4377_Pangalactic-Gargleblaster_25_FPV
4391,J,373.8,1957.5,105333.33333333333,2019-04-29 15:39:00,4377_Pangalactic-Gargleblaster_25_FPV
4392,E,-138.6,1632.5,116333.33333333333,2019-04-29 15:53:00,4378_Random-Request_25_FPV
4393,E,526.0500000000001,957.5,21000.0,2019-04-29 15:58:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4394,J,292.95,1957.5,86333.33333333333,2019-04-29 16:03:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4395,C,-116.55,3917.5,68333.33333333333,2019-04-29 16:13:00,4377_Pangalactic-Gargleblaster_25_FPV
4396,N,259.34999999999997,2285.0,73666.66666666667,2019-04-29 16:43:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4397,J,1113.0,3917.5,126666.66666666667,2019-04-29 17:25:00,3962_Pangalactic-Gargleblaster_90_FPV
4398,A,-61.95,4352.5,71666.66666666667,2019-04-29 17:37:00,4377_Pangalactic-Gargleblaster_25_FPV
4399,H,681.45,3047.5,248333.33333333334,2019-04-29 18:07:00,4377_Pangalactic-Gargleblaster_25_FPV
4400,C,-225.75,327.5,10000.0,2019-04-29 18:16:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4401,F,-560.6999999999999,1415.0,74333.33333333333,2019-04-29 18:35:00,4377_Pangalactic-Gargleblaster_25_FPV
4402,J,-84.0,1957.5,148000.0,2019-04-29 18:54:00,4377_Pangalactic-Gargleblaster_25_FPV
4403,C,1123.5,10880.0,145000.0,2019-04-29 19:06:00,4377_Pangalactic-Gargleblaster_25_FPV
4404,F,798.0,2827.5,105666.66666666667,2019-04-29 19:12:00,3962_Pangalactic-Gargleblaster_90_FPV
4405,N,441.0,2285.0,168000.0,2019-04-29 19:43:00,4378_Random-Request_25_FPV
4406,J,604.8000000000001,652.5,10333.333333333334,2019-04-29 19:49:00,3962_Pangalactic-Gargleblaster_90_FPV
4407,I,1529.85,9140.0,352666.6666666667,2019-04-29 20:28:00,4200_Square-One_90_Abba
4408,C,77.7,9792.5,49666.666666666664,2019-04-29 21:08:00,3962_Pangalactic-Gargleblaster_90_FPV
4409,F,320.25,4025.0,101666.66666666667,2019-04-29 21:34:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4410,J,-301.34999999999997,380.0,12000.0,2019-04-29 21:45:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4411,N,528.15,9250.0,121666.66666666667,2019-04-29 21:53:00,4377_Pangalactic-Gargleblaster_25_FPV
4412,J,490.35,762.5,14666.666666666666,2019-04-29 22:24:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4413,A,643.65,10880.0,174666.66666666666,2019-04-29 22:40:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4414,R,129.15,1132.5,29000.0,2019-04-29 23:07:00,4203_Longterm-Camping_90_Abba
4415,I,481.95,9140.0,26000.0,2019-04-29 23:16:00,4203_Longterm-Camping_90_Abba
4416,I,274.05,1740.0,40000.0,2019-04-29 23:28:00,4203_Longterm-Camping_90_Abba
4417,I,179.55,4570.0,182666.66666666666,2019-04-29 23:57:00,4227_Busy-Bee_25_Abba
4418,I,136.5,522.5,15666.666666666666,2019-04-30 00:06:00,4215_Utility-Function_60_Abba
4419,D,247.8,6767.5,90333.33333333333,2019-04-30 00:14:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4420,K,349.65,2720.0,110333.33333333333,2019-04-30 00:21:00,4378_Random-Request_25_FPV
4421,I,-164.85,260.0,32333.333333333332,2019-04-30 00:32:00,4200_Square-One_90_Abba
4422,E,162.75,3265.0,52666.666666666664,2019-04-30 00:39:00,4377_Pangalactic-Gargleblaster_25_FPV
4423,N,-157.5,2.5,57333.333333333336,2019-04-30 01:31:00,4378_Random-Request_25_FPV
4424,E,-241.5,412.5,41000.0,2019-04-30 02:10:00,3962_Pangalactic-Gargleblaster_90_FPV
4425,A,252.0,0.0,62333.333333333336,2019-04-30 02:38:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4426,C,19.95,2285.0,35666.666666666664,2019-04-30 02:43:00,4377_Pangalactic-Gargleblaster_25_FPV
4427,E,-132.29999999999998,42.5,17333.333333333332,2019-04-30 03:11:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4428,C,38.85,2.5,29000.0,2019-04-30 03:23:00,3962_Pangalactic-Gargleblaster_90_FPV
4429,E,7.35,185.0,26333.333333333332,2019-04-30 03:41:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4430,K,189.0,42.5,2666.6666666666665,2019-04-30 03:46:00,4215_Utility-Function_60_Abba
4431,C,93.45,42.5,4333.333333333333,2019-04-30 03:54:00,4377_Pangalactic-Gargleblaster_25_FPV
4432,C,-35.699999999999996,87.5,8333.333333333334,2019-04-30 04:27:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4433,C,87.15,435.0,53000.0,2019-04-30 05:43:00,3962_Pangalactic-Gargleblaster_90_FPV
4434,C,428.4,5005.0,143666.66666666666,2019-04-30 06:37:00,3962_Pangalactic-Gargleblaster_90_FPV
4435,H,119.7,2612.5,43000.0,2019-04-30 07:09:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4436,C,-72.45,147.5,4333.333333333333,2019-04-30 07:27:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4437,E,636.3000000000001,347.5,9000.0,2019-04-30 08:20:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4438,I,2.1,545.0,121333.33333333333,2019-04-30 08:59:00,4229_No-room_25_Abba
4439,F,161.70000000000002,3045.0,59333.333333333336,2019-04-30 09:09:00,4378_Random-Request_25_FPV
4440,C,613.1999999999999,6527.5,211000.0,2019-04-30 09:58:00,3962_Pangalactic-Gargleblaster_90_FPV
4441,C,-55.65,545.0,9333.333333333334,2019-04-30 10:08:00,3962_Pangalactic-Gargleblaster_90_FPV
4442,F,311.84999999999997,3045.0,102666.66666666667,2019-04-30 10:18:00,4377_Pangalactic-Gargleblaster_25_FPV
4443,A,-177.45,2830.0,66333.33333333333,2019-04-30 10:23:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4444,I,90.3,522.5,44666.666666666664,2019-04-30 10:28:00,4203_Longterm-Camping_90_Abba
4445,J,520.8000000000001,1522.5,28666.666666666668,2019-04-30 10:49:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4446,C,342.3,2175.0,85666.66666666667,2019-04-30 10:56:00,4377_Pangalactic-Gargleblaster_25_FPV
4447,M,5656.35,30467.5,1437666.6666666667,2019-04-30 11:21:00,3962_Pangalactic-Gargleblaster_90_FPV
4448,I,900.9,2175.0,160000.0,2019-04-30 11:29:00,4203_Longterm-Camping_90_Abba
4449,C,-109.2,490.0,6666.666666666667,2019-04-30 11:44:00,4377_Pangalactic-Gargleblaster_25_FPV
4450,C,75.60000000000001,980.0,10666.666666666666,2019-04-30 12:09:00,3962_Pangalactic-Gargleblaster_90_FPV
4451,E,700.35,1785.0,49333.333333333336,2019-04-30 12:32:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4452,I,150.15,240.0,10000.0,2019-04-30 13:35:00,4203_Longterm-Camping_90_Abba
4453,E,522.9,1785.0,55333.333333333336,2019-04-30 13:43:00,3971_Random-Request_90_FPV
4454,J,16.8,282.5,10666.666666666666,2019-04-30 14:32:00,3962_Pangalactic-Gargleblaster_90_FPV
4455,R,-229.95,260.0,35666.666666666664,2019-04-30 14:49:00,4203_Longterm-Camping_90_Abba
4456,C,-25.2,1415.0,26666.666666666668,2019-04-30 14:59:00,4377_Pangalactic-Gargleblaster_25_FPV
4457,C,106.05,3917.5,109000.0,2019-04-30 15:04:00,4377_Pangalactic-Gargleblaster_25_FPV
4458,E,303.45,1305.0,62000.0,2019-04-30 15:25:00,3962_Pangalactic-Gargleblaster_90_FPV
4459,C,124.95,3917.5,96666.66666666667,2019-04-30 15:32:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4460,F,473.55,327.5,34333.333333333336,2019-04-30 15:54:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4461,J,253.05,142.5,7333.333333333333,2019-04-30 16:04:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4462,H,-257.25,3047.5,315000.0,2019-04-30 17:07:00,4377_Pangalactic-Gargleblaster_25_FPV
4463,F,309.75,4025.0,181000.0,2019-04-30 17:16:00,4378_Random-Request_25_FPV
4464,O,1601.25,5440.0,722000.0,2019-04-30 17:25:00,4377_Pangalactic-Gargleblaster_25_FPV
4465,O,2196.6,10880.0,662333.3333333334,2019-04-30 18:26:00,3962_Pangalactic-Gargleblaster_90_FPV
4466,C,-659.4,652.5,22666.666666666668,2019-04-30 18:43:00,3962_Pangalactic-Gargleblaster_90_FPV
4467,J,116.55,327.5,16000.0,2019-04-30 19:26:00,4377_Pangalactic-Gargleblaster_25_FPV
4468,I,-42.0,3482.5,48333.333333333336,2019-04-30 19:41:00,4215_Utility-Function_60_Abba
4469,F,876.75,1415.0,145333.33333333334,2019-04-30 19:53:00,4377_Pangalactic-Gargleblaster_25_FPV
4470,C,-152.25,272.5,6666.666666666667,2019-04-30 20:25:00,4377_Pangalactic-Gargleblaster_25_FPV
4471,J,-122.85,380.0,11000.0,2019-04-30 20:35:00,4377_Pangalactic-Gargleblaster_25_FPV
4472,E,1047.8999999999999,3265.0,118333.33333333333,2019-04-30 21:18:00,3962_Pangalactic-Gargleblaster_90_FPV
4473,R,339.15,1957.5,58666.666666666664,2019-04-30 21:36:00,4200_Square-One_90_Abba
4474,R,647.85,1957.5,81333.33333333333,2019-04-30 22:21:00,4203_Longterm-Camping_90_Abba
4475,C,677.25,4570.0,277000.0,2019-04-30 22:28:00,4377_Pangalactic-Gargleblaster_25_FPV
4476,F,-97.65,4025.0,133333.33333333334,2019-04-30 22:55:00,4377_Pangalactic-Gargleblaster_25_FPV
4477,F,172.2,4025.0,128000.0,2019-04-30 23:24:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4478,F,-40.949999999999996,8047.5,132666.66666666666,2019-04-30 23:55:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4479,I,-99.75,175.0,10333.333333333334,2019-05-01 01:15:00,4203_Longterm-Camping_90_Abba
4480,H,368.55,2175.0,222000.0,2019-05-01 01:44:00,4377_Pangalactic-Gargleblaster_25_FPV
4481,C,-111.3,4570.0,38666.666666666664,2019-05-01 02:06:00,3962_Pangalactic-Gargleblaster_90_FPV
4482,C,134.4,1957.5,122333.33333333333,2019-05-01 02:19:00,4377_Pangalactic-Gargleblaster_25_FPV
4483,C,37.800000000000004,3807.5,48666.666666666664,2019-05-01 02:41:00,4377_Pangalactic-Gargleblaster_25_FPV
4484,C,668.85,3917.5,105666.66666666667,2019-05-01 02:48:00,3962_Pangalactic-Gargleblaster_90_FPV
4485,C,111.3,380.0,49333.333333333336,2019-05-01 03:20:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4486,C,81.89999999999999,380.0,46000.0,2019-05-01 03:38:00,4377_Pangalactic-Gargleblaster_25_FPV
4487,E,-76.64999999999999,185.0,64000.0,2019-05-01 03:55:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4488,K,30.45,545.0,83333.33333333333,2019-05-01 04:20:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4489,C,35.699999999999996,380.0,46666.666666666664,2019-05-01 04:28:00,4377_Pangalactic-Gargleblaster_25_FPV
4490,C,51.45,217.5,53333.333333333336,2019-05-01 04:36:00,4377_Pangalactic-Gargleblaster_25_FPV
4491,E,-2.1,185.0,36666.666666666664,2019-05-01 04:45:00,4378_Random-Request_25_FPV
4492,C,-124.95,380.0,56666.666666666664,2019-05-01 04:50:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4493,C,27.3,217.5,54000.0,2019-05-01 05:09:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4494,E,-68.25,42.5,8333.333333333334,2019-05-01 05:53:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4495,C,300.3,4352.5,63333.333333333336,2019-05-01 06:31:00,3962_Pangalactic-Gargleblaster_90_FPV
4496,C,27.3,250.0,6333.333333333333,2019-05-01 06:41:00,3962_Pangalactic-Gargleblaster_90_FPV
4497,C,-49.35,2502.5,149666.66666666666,2019-05-01 06:56:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4498,E,-21.0,347.5,19333.333333333332,2019-05-01 07:19:00,4377_Pangalactic-Gargleblaster_25_FPV
4499,C,66.14999999999999,3265.0,99666.66666666667,2019-05-01 07:27:00,3962_Pangalactic-Gargleblaster_90_FPV
4500,H,93.45,1305.0,52000.0,2019-05-01 07:33:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4501,H,327.59999999999997,1305.0,61333.333333333336,2019-05-01 07:52:00,4377_Pangalactic-Gargleblaster_25_FPV
4502,H,229.95,2612.5,68000.0,2019-05-01 08:32:00,3962_Pangalactic-Gargleblaster_90_FPV
4503,O,551.25,3917.5,532000.0,2019-05-01 08:42:00,4377_Pangalactic-Gargleblaster_25_FPV
4504,C,27.3,3265.0,231666.66666666666,2019-05-01 09:17:00,4377_Pangalactic-Gargleblaster_25_FPV
4505,C,510.3,435.0,14666.666666666666,2019-05-01 10:16:00,3962_Pangalactic-Gargleblaster_90_FPV
4506,J,153.29999999999998,392.5,5000.0,2019-05-01 10:22:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4507,E,423.15,1785.0,39333.333333333336,2019-05-01 10:29:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4508,J,198.45,762.5,35000.0,2019-05-01 10:47:00,4377_Pangalactic-Gargleblaster_25_FPV
4509,I,-355.95,260.0,36666.666666666664,2019-05-01 11:07:00,4227_Busy-Bee_25_Abba
4510,M,3668.7,30467.5,1518000.0,2019-05-01 11:17:00,3962_Pangalactic-Gargleblaster_90_FPV
4511,F,675.15,6090.0,157000.0,2019-05-01 11:29:00,3971_Random-Request_90_FPV
4512,J,452.55,1522.5,35333.333333333336,2019-05-01 11:38:00,3962_Pangalactic-Gargleblaster_90_FPV
4513,E,-23.1,892.5,49333.333333333336,2019-05-01 12:01:00,4379_Toxic-Vanilla-Milkshake_25_FPV
4514,I,134.4,1087.5,223000.0,2019-05-01 12:23:00,4228_No-room_25_Abba
4515,R,34.65,260.0,22333.333333333332,2019-05-01 12:28:00,4203_Longterm-Camping_90_Abba
4516,F,1502.55,6090.0,157666.66666666666,2019-05-01 12:44:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4517,C,514.5,1415.0,30666.666666666668,2019-05-01 13:11:00,4377_Pangalactic-Gargleblaster_25_FPV
4518,F,1121.3999999999999,3045.0,165000.0,2019-05-01 13:17:00,4377_Pangalactic-Gargleblaster_25_FPV
4519,I,25.2,1045.0,45666.666666666664,2019-05-01 13:29:00,4215_Utility-Function_60_Abba
4520,J,152.25,1522.5,61000.0,2019-05-01 13:39:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4521,A,551.25,1415.0,103333.33333333333,2019-05-01 13:48:00,4377_Pangalactic-Gargleblaster_25_FPV
4522,I,409.5,1087.5,184666.66666666666,2019-05-01 14:08:00,4227_Busy-Bee_25_Abba
4523,E,433.65,1305.0,41666.666666666664,2019-05-01 14:21:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4524,I,-84.0,2175.0,175333.33333333334,2019-05-01 14:36:00,4203_Longterm-Camping_90_Abba
4525,F,399.0,4025.0,173333.33333333334,2019-05-01 15:08:00,4378_Random-Request_25_FPV
4526,C,874.65,3917.5,100000.0,2019-05-01 15:13:00,4377_Pangalactic-Gargleblaster_25_FPV
4527,K,268.8,87.5,5333.333333333333,2019-05-01 15:21:00,4229_No-room_25_Abba
4528,E,437.85,1632.5,123000.0,2019-05-01 15:27:00,4378_Random-Request_25_FPV
4529,F,374.85,4025.0,177666.66666666666,2019-05-01 15:39:00,4377_Pangalactic-Gargleblaster_25_FPV
4530,H,1342.95,6092.5,257333.33333333334,2019-05-01 15:49:00,3973_Toxic-Vanilla-Milkshake_90_FPV
4531,J,-86.1,142.5,8666.666666666666,2019-05-01 15:54:00,4377_Pangalactic-Gargleblaster_25_FPV
4532,E,202.65,3265.0,129333.33333333333,2019-05-01 16:28:00,3971_Random-Request_90_FPV
4533,R,214.2,315.0,8000.0,2019-05-01 16:56:00,4227_Busy-Bee_25_Abba
4534,F,393.75,2827.5,74666.66666666667,2019-05-01 17:08:00,3962_Pangalactic-Gargleblaster_90_FPV
4535,R,-158.54999999999998,630.0,9333.333333333334,2019-05-01 17:16:00,4203_Longterm-Camping_90_Abba
